mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__batch_size,param_clf__hidden_layer_sizes,param_clf__learning_rate_init,param_clf__solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
58.71393084526062,0.0,0.09010672569274902,0.0,relu,0.0001,256,"(300, 200, 100)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8809154383242824,0.8809154383242824,0.0,73
51.928024768829346,0.0,0.07505083084106445,0.0,relu,0.001,auto,"(256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8948797517455391,0.8948797517455391,0.0,25
49.23144745826721,0.0,0.059689998626708984,0.0,relu,0.001,auto,"(256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8917765709852599,0.8917765709852599,0.0,32
85.39511060714722,0.0,0.14809560775756836,0.0,relu,0.001,auto,"(512, 256)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.887121799844841,0.887121799844841,0.0,46
111.07304263114929,0.0,0.20498275756835938,0.0,relu,0.001,auto,"(512, 256)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8789759503491078,0.8789759503491078,0.0,81
27.10919713973999,0.0,0.06256556510925293,0.0,relu,0.001,auto,"(256, 128, 64)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.869278510473235,0.869278510473235,0.0,122
30.79923105239868,0.0,0.06395626068115234,0.0,relu,0.001,auto,"(256, 128, 64)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8642358417377812,0.8642358417377812,0.0,126
127.00011873245239,0.0,0.18133020401000977,0.0,relu,0.001,auto,"(512, 256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.9053529868114818,0.9053529868114818,0.0,8
121.54425525665283,0.0,0.17850613594055176,0.0,relu,0.001,auto,"(512, 256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8805275407292474,0.8805275407292474,0.0,76
99.03830528259277,0.0,0.08397078514099121,0.0,relu,0.001,auto,"(300, 200, 100)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8979829325058185,0.8979829325058185,0.0,19
